,SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,BETWEEN_days,KWH_DAYS,NB_FACTURES
10621,0168BB,2020-09-01,2020-09-30,12218.0,"1 710,39",29,421.3103448275862,35.0
10622,0168BB,2020-10-01,2020-10-31,12157.0,"1 737,37",30,405.23333333333335,35.0
10623,0168BB,2020-11-01,2020-11-30,11276.0,"1 557,56",29,388.82758620689657,35.0
10624,0168BR,2018-01-01,2018-12-31,13475.0,"1 662,33",364,37.01923076923077,3.0
10625,0168BR,2019-01-01,2019-08-22,13468.0,"1 543,03",233,57.802575107296136,3.0
10626,0168BR,2019-08-23,2019-12-31,6986.0,"806,52",130,53.738461538461536,3.0
10627,0168KO,2018-01-01,2018-12-31,7954.0,"1 248,76",364,21.85164835164835,2.0
10628,0168KO,2019-01-01,2019-12-31,8750.0,"1 460,87",364,24.03846153846154,2.0
10629,0169BB,2018-01-01,2018-12-31,26415.0,"3 608,34",364,72.56868131868131,13.0
10630,0169BB,2019-01-01,2019-12-31,29820.0,"4 051,78",364,81.92307692307692,13.0
10631,0169BB,2020-01-01,2020-01-31,2613.0,"371,82",30,87.1,13.0
10632,0169BB,2020-02-01,2020-02-29,2363.0,"337,55",28,84.39285714285714,13.0
10633,0169BB,2020-03-01,2020-03-31,2610.0,"374,22",30,87.0,13.0
10634,0169BB,2020-04-01,2020-04-30,2579.0,"369,31",29,88.93103448275862,13.0
10635,0169BB,2020-05-01,2020-05-31,2664.0,"380,07",30,88.8,13.0
10636,0169BB,2020-06-01,2020-06-30,2662.0,"379,62",29,91.79310344827586,13.0
10637,0169BB,2020-07-01,2020-07-31,2770.0,"394,62",30,92.33333333333333,13.0
10638,0169BB,2020-08-01,2020-08-31,2823.0,"401,28",30,94.1,13.0
10639,0169BB,2020-09-01,2020-09-30,2683.0,"382,03",29,92.51724137931035,13.0
10640,0169BB,2020-10-01,2020-10-31,2731.0,"388,43",30,91.03333333333333,13.0
10641,0169BB,2020-11-01,2020-11-30,2639.0,"365,57",29,91.0,13.0
10642,0268BR,2018-01-01,2018-03-12,0.0,"63,08",70,0.0,4.0
10643,0268BR,2018-03-13,2018-06-22,9974.0,"1 128,10",101,98.75247524752476,4.0
10644,0268BR,2018-06-23,2018-12-31,19329.0,"2 191,54",191,101.19895287958116,4.0
10645,0268BR,2019-01-01,2019-12-31,36410.0,"4 047,93",364,100.02747252747253,4.0
10646,0169BR,2018-01-01,2018-05-20,9892.0,"1 153,96",139,71.16546762589928,3.0
10647,0169BR,2018-05-21,2018-12-31,16264.0,"1 897,71",224,72.60714285714286,3.0
10648,0169BR,2019-01-01,2019-12-31,27893.0,"3 175,21",364,76.62912087912088,3.0
10649,0169KO,2018-01-01,2018-09-30,6614.0,"1 013,01",272,24.316176470588236,27.0
10650,0169KO,2018-10-01,2018-10-31,740.0,"113,79",30,24.666666666666668,27.0
10651,0169KO,2018-11-01,2018-11-30,710.0,"110,15",29,24.482758620689655,27.0
10652,0169KO,2018-12-01,2018-12-31,729.0,"95,66",30,24.3,27.0
10653,0169KO,2019-01-01,2019-01-31,731.0,"104,96",30,24.366666666666667,27.0
10654,0169KO,2019-02-01,2019-02-28,662.0,"95,74",27,24.51851851851852,27.0
10655,0169KO,2019-03-01,2019-03-31,728.0,"104,56",30,24.266666666666666,27.0
10656,0169KO,2019-04-01,2019-04-30,714.0,"102,69",29,24.620689655172413,27.0
10657,0169KO,2019-05-01,2019-05-31,737.0,"105,76",30,24.566666666666666,27.0
10658,0169KO,2019-06-01,2019-06-30,747.0,"107,10",29,25.75862068965517,27.0
10659,0169KO,2019-07-01,2019-07-31,757.0,"108,44",30,25.233333333333334,27.0
10660,0169KO,2019-08-01,2019-08-31,763.0,"109,24",30,25.433333333333334,27.0
10661,0169KO,2019-09-01,2019-09-30,719.0,"103,36",29,24.79310344827586,27.0
10662,0169KO,2019-10-01,2019-10-31,738.0,"105,90",30,24.6,27.0
10663,0169KO,2019-11-01,2019-11-30,710.0,"102,16",29,24.482758620689655,27.0
10664,0169KO,2019-12-01,2019-12-31,733.0,"105,23",30,24.433333333333334,27.0
10665,0169KO,2020-01-01,2020-01-31,732.0,"105,14",30,24.4,27.0
10666,0169KO,2020-02-01,2020-02-29,684.0,"98,78",28,24.428571428571427,27.0
10667,0169KO,2020-03-01,2020-03-31,733.0,"105,27",30,24.433333333333334,27.0
10668,0169KO,2020-04-01,2020-04-30,719.0,"103,42",29,24.79310344827586,27.0
10669,0169KO,2020-05-01,2020-05-31,746.0,"107,00",30,24.866666666666667,27.0
10670,0169KO,2020-06-01,2020-06-30,736.0,"105,67",29,25.379310344827587,27.0
10671,0169KO,2020-07-01,2020-07-31,757.0,"108,45",30,25.233333333333334,27.0
10672,0169KO,2020-08-01,2020-08-31,807.0,"115,08",30,26.9,27.0
10673,0169KO,2020-09-01,2020-09-30,789.0,"112,69",29,27.20689655172414,27.0
10674,0169KO,2020-10-01,2020-10-31,814.0,"116,00",30,27.133333333333333,27.0
10675,0169KO,2020-11-01,2020-11-30,782.0,"111,76",29,26.96551724137931,27.0
10676,0170BB,2018-01-01,2018-12-31,17557.0,"2 481,07",364,48.23351648351648,2.0
10677,0170BB,2019-01-01,2019-12-31,22684.0,"3 031,17",364,62.31868131868132,2.0
10678,0170BR,2018-01-01,2018-10-01,15291.0,"1 744,73",273,56.010989010989015,3.0
10679,0170BR,2018-10-02,2018-12-31,5089.0,"583,85",90,56.544444444444444,3.0
10680,0170BR,2019-01-01,2019-12-31,20542.0,"2 303,07",364,56.434065934065934,3.0
10681,0170KO,2018-01-01,2018-12-31,10304.0,"1 532,43",364,28.307692307692307,24.0
10682,0170KO,2019-01-01,2019-01-31,861.0,"139,82",30,28.7,24.0
10683,0170KO,2019-02-01,2019-02-28,778.0,"128,26",27,28.814814814814813,24.0
10684,0170KO,2019-03-01,2019-03-31,868.0,"122,06",30,28.933333333333334,24.0
10685,0170KO,2019-04-01,2019-04-30,855.0,"120,32",29,29.482758620689655,24.0
10686,0170KO,2019-05-01,2019-05-31,901.0,"126,47",30,30.033333333333335,24.0
10687,0170KO,2019-06-01,2019-06-30,967.0,"135,29",29,33.3448275862069,24.0
10688,0170KO,2019-07-01,2019-07-31,969.0,"135,55",30,32.3,24.0
10689,0170KO,2019-08-01,2019-08-31,985.0,"137,69",30,32.833333333333336,24.0
10690,0170KO,2019-09-01,2019-09-30,896.0,"125,80",29,30.896551724137932,24.0
10691,0170KO,2019-10-01,2019-10-31,895.0,"125,67",30,29.833333333333332,24.0
10692,0170KO,2019-11-01,2019-11-30,947.0,"132,61",29,32.6551724137931,24.0
10693,0170KO,2019-12-01,2019-12-31,995.0,"139,03",30,33.166666666666664,24.0
10694,0170KO,2020-01-01,2020-01-31,989.0,"137,83",30,32.96666666666667,24.0
10695,0170KO,2020-02-01,2020-02-29,924.0,"129,22",28,33.0,24.0
10696,0170KO,2020-03-01,2020-03-31,997.0,"138,89",30,33.233333333333334,24.0
10697,0170KO,2020-04-01,2020-04-30,991.0,"138,09",29,34.172413793103445,24.0
10698,0170KO,2020-05-01,2020-05-31,1024.0,"142,46",30,34.13333333333333,24.0
10699,0170KO,2020-06-01,2020-06-30,1051.0,"146,04",29,36.241379310344826,24.0
10700,0170KO,2020-07-01,2020-07-31,1110.0,"153,86",30,37.0,24.0
10701,0170KO,2020-08-01,2020-08-31,1141.0,"157,96",30,38.03333333333333,24.0
10702,0170KO,2020-09-01,2020-09-30,967.0,"134,91",29,33.3448275862069,24.0
10703,0170KO,2020-10-01,2020-10-31,951.0,"132,79",30,31.7,24.0
10704,0170KO,2020-11-01,2020-11-30,915.0,"128,02",29,31.551724137931036,24.0
10705,0171BB,2018-01-01,2018-12-31,25112.0,"3 538,42",364,68.98901098901099,2.0
10706,0171BB,2019-01-01,2019-12-31,25536.0,"3 373,43",364,70.15384615384616,2.0
10707,0171BR,2018-01-01,2018-01-31,1539.0,"181,51",30,51.3,35.0
10708,0171BR,2018-02-01,2018-02-28,1404.0,"166,19",27,52.0,35.0
10709,0171BR,2018-03-01,2018-03-31,1547.0,"182,27",30,51.56666666666667,35.0
10710,0171BR,2018-04-01,2018-04-30,1595.0,"186,46",29,55.0,35.0
10711,0171BR,2018-05-01,2018-05-31,1744.0,"201,65",30,58.13333333333333,35.0
10712,0171BR,2018-06-01,2018-06-30,1728.0,"199,24",29,59.58620689655172,35.0
10713,0171BR,2018-07-01,2018-07-31,1832.0,"210,22",30,61.06666666666667,35.0
10714,0171BR,2018-08-01,2018-08-31,1409.0,"155,72",30,46.96666666666667,35.0
10715,0171BR,2018-09-01,2018-09-30,1669.0,"183,14",29,57.55172413793103,35.0
10716,0171BR,2018-10-01,2018-10-31,1905.0,"207,82",30,63.5,35.0
10717,0171BR,2018-11-01,2018-11-30,1829.0,"199,85",29,63.06896551724138,35.0
10718,0171BR,2018-12-01,2018-12-31,1881.0,"205,28",30,62.7,35.0
10719,0171BR,2019-01-01,2019-01-31,1803.0,"192,39",30,60.1,35.0
10720,0171BR,2019-02-01,2019-02-28,1606.0,"172,29",27,59.48148148148148,35.0
10721,0171BR,2019-03-01,2019-03-31,1782.0,"190,25",30,59.4,35.0
10722,0171BR,2019-04-01,2019-04-30,1733.0,"185,26",29,59.758620689655174,35.0
10723,0171BR,2019-05-01,2019-05-31,1798.0,"191,89",30,59.93333333333333,35.0
10724,0171BR,2019-06-01,2019-06-30,1806.0,"192,73",29,62.275862068965516,35.0
10725,0171BR,2019-07-01,2019-07-31,1877.0,"199,99",30,62.56666666666667,35.0
10726,0171BR,2019-08-01,2019-08-31,1888.0,"201,11",30,62.93333333333333,35.0
10727,0171BR,2019-09-01,2019-09-30,1762.0,"188,27",29,60.758620689655174,35.0
10728,0171BR,2019-10-01,2019-10-31,1802.0,"192,34",30,60.06666666666667,35.0
10729,0171BR,2019-11-01,2019-11-30,1732.0,"185,21",29,59.724137931034484,35.0
10730,0171BR,2019-12-01,2019-12-31,1788.0,"190,87",30,59.6,35.0
10731,0171BR,2020-01-01,2020-01-31,1787.0,"227,35",30,59.56666666666667,35.0
10732,0171BR,2020-02-01,2020-02-29,1672.0,"213,25",28,59.714285714285715,35.0
10733,0171BR,2020-03-01,2020-03-31,1733.0,"219,64",30,57.766666666666666,35.0
10734,0171BR,2020-04-01,2020-04-30,1321.0,"169,35",29,45.55172413793103,35.0
10735,0171BR,2020-05-01,2020-05-31,1361.0,"174,22",30,45.36666666666667,35.0
10736,0171BR,2020-06-01,2020-06-30,1339.0,"171,54",29,46.172413793103445,35.0
10737,0171BR,2020-07-01,2020-07-31,1437.0,"183,47",30,47.9,35.0
10738,0171BR,2020-08-01,2020-08-31,1447.0,"184,69",30,48.233333333333334,35.0
10739,0171BR,2020-09-01,2020-09-30,1339.0,"171,54",29,46.172413793103445,35.0
10740,0171BR,2020-10-01,2020-10-31,1338.0,"171,42",30,44.6,35.0
10741,0171BR,2020-11-01,2020-11-30,1262.0,"162,17",29,43.51724137931034,35.0
10742,0171KO,2018-01-01,2018-01-31,1492.0,"187,56",30,49.733333333333334,35.0
10743,0171KO,2018-02-01,2018-02-28,1362.0,"171,90",27,50.44444444444444,35.0
10744,0171KO,2018-03-01,2018-03-31,1497.0,"188,16",30,49.9,35.0
10745,0171KO,2018-04-01,2018-04-30,1476.0,"185,63",29,50.89655172413793,35.0
10746,0171KO,2018-05-01,2018-05-31,1553.0,"194,91",30,51.766666666666666,35.0
10747,0171KO,2018-06-01,2018-06-30,1520.0,"190,94",29,52.41379310344828,35.0
10748,0171KO,2018-07-01,2018-07-31,1644.0,"205,99",30,54.8,35.0
10749,0171KO,2018-08-01,2018-08-31,1661.0,"208,04",30,55.36666666666667,35.0
10750,0171KO,2018-09-01,2018-09-30,1548.0,"195,64",29,53.37931034482759,35.0
10751,0171KO,2018-10-01,2018-10-31,1567.0,"197,94",30,52.233333333333334,35.0
10752,0171KO,2018-11-01,2018-11-30,1410.0,"178,89",29,48.62068965517241,35.0
10753,0171KO,2018-12-01,2018-12-31,1412.0,"179,13",30,47.06666666666667,35.0
10754,0171KO,2019-01-01,2019-01-31,1410.0,"196,30",30,47.0,35.0
10755,0171KO,2019-02-01,2019-02-28,1266.0,"177,06",27,46.888888888888886,35.0
10756,0171KO,2019-03-01,2019-03-31,1410.0,"196,30",30,47.0,35.0
10757,0171KO,2019-04-01,2019-04-30,1374.0,"191,49",29,47.37931034482759,35.0
10758,0171KO,2019-05-01,2019-05-31,1425.0,"198,30",30,47.5,35.0
10759,0171KO,2019-06-01,2019-06-30,1426.0,"198,43",29,49.172413793103445,35.0
10760,0171KO,2019-07-01,2019-07-31,1460.0,"202,98",30,48.666666666666664,35.0
10761,0171KO,2019-08-01,2019-08-31,1481.0,"205,78",30,49.36666666666667,35.0
10762,0171KO,2019-09-01,2019-09-30,1421.0,"197,77",29,49.0,35.0
10763,0171KO,2019-10-01,2019-10-31,1676.0,"231,84",30,55.86666666666667,35.0
10764,0171KO,2019-11-01,2019-11-30,1678.0,"232,11",29,57.86206896551724,35.0
10765,0171KO,2019-12-01,2019-12-31,1731.0,"239,19",30,57.7,35.0
10766,0171KO,2020-01-01,2020-01-31,1740.0,"239,35",30,58.0,35.0
10767,0171KO,2020-02-01,2020-02-29,1632.0,"225,05",28,58.285714285714285,35.0
10768,0171KO,2020-03-01,2020-03-31,1759.0,"241,87",30,58.63333333333333,35.0
10769,0171KO,2020-04-01,2020-04-30,1723.0,"237,10",29,59.41379310344828,35.0
10770,0171KO,2020-05-01,2020-05-31,1783.0,"245,05",30,59.43333333333333,35.0
10771,0171KO,2020-06-01,2020-06-30,1737.0,"238,96",29,59.89655172413793,35.0
10772,0171KO,2020-07-01,2020-07-31,1804.0,"247,83",30,60.13333333333333,35.0
10773,0171KO,2020-08-01,2020-08-31,1815.0,"249,29",30,60.5,35.0
10774,0171KO,2020-09-01,2020-09-30,1725.0,"237,37",29,59.48275862068966,35.0
10775,0171KO,2020-10-01,2020-10-31,1778.0,"244,39",30,59.266666666666666,35.0
10776,0171KO,2020-11-01,2020-11-30,1707.0,"226,13",29,58.86206896551724,35.0
10777,0172BB,2018-01-01,2018-01-31,991.0,"134,97",30,33.03333333333333,35.0
10778,0172BB,2018-02-01,2018-02-28,922.0,"126,34",27,34.148148148148145,35.0
10779,0172BB,2018-03-01,2018-03-31,1002.0,"135,41",30,33.4,35.0
10780,0172BB,2018-04-01,2018-04-30,979.0,"132,63",29,33.758620689655174,35.0
10781,0172BB,2018-05-01,2018-05-31,1026.0,"138,71",30,34.2,35.0
10782,0172BB,2018-06-01,2018-06-30,1000.0,"135,41",29,34.48275862068966,35.0
10783,0172BB,2018-07-01,2018-07-31,1051.0,"142,08",30,35.03333333333333,35.0
10784,0172BB,2018-08-01,2018-08-31,1006.0,"136,67",30,33.53333333333333,35.0
10785,0172BB,2018-09-01,2018-09-30,991.0,"135,13",29,34.172413793103445,35.0
10786,0172BB,2018-10-01,2018-10-31,1014.0,"137,86",30,33.8,35.0
10787,0172BB,2018-11-01,2018-11-30,974.0,"132,94",29,33.58620689655172,35.0
10788,0172BB,2018-12-01,2018-12-31,996.0,"135,66",30,33.2,35.0
10789,0172BB,2019-01-01,2019-01-31,998.0,"130,58",30,33.266666666666666,35.0
10790,0172BB,2019-02-01,2019-02-28,909.0,"119,96",27,33.666666666666664,35.0
10791,0172BB,2019-03-01,2019-03-31,1003.0,"131,29",30,33.43333333333333,35.0
10792,0172BB,2019-04-01,2019-04-30,988.0,"129,57",29,34.06896551724138,35.0
10793,0172BB,2019-05-01,2019-05-31,1018.0,"133,09",30,33.93333333333333,35.0
10794,0172BB,2019-06-01,2019-06-30,1043.0,"136,77",29,35.96551724137931,35.0
10795,0172BB,2019-07-01,2019-07-31,1066.0,"139,23",30,35.53333333333333,35.0
10796,0172BB,2019-08-01,2019-08-31,1072.0,"140,08",30,35.733333333333334,35.0
10797,0172BB,2019-09-01,2019-09-30,968.0,"127,06",29,33.37931034482759,35.0
10798,0172BB,2019-10-01,2019-10-31,965.0,"126,57",30,32.166666666666664,35.0
10799,0172BB,2019-11-01,2019-11-30,944.0,"123,99",29,32.55172413793103,35.0
10800,0172BB,2019-12-01,2019-12-31,1001.0,"130,81",30,33.36666666666667,35.0
10801,0172BB,2020-01-01,2020-01-31,998.0,"166,29",30,33.266666666666666,35.0
10802,0172BB,2020-02-01,2020-02-29,934.0,"156,20",28,33.357142857142854,35.0
10803,0172BB,2020-03-01,2020-03-31,999.0,"166,28",30,33.3,35.0
10804,0172BB,2020-04-01,2020-04-30,974.0,"161,80",29,33.58620689655172,35.0
10805,0172BB,2020-05-01,2020-05-31,1013.0,"167,75",30,33.766666666666666,35.0
10806,0172BB,2020-06-01,2020-06-30,1010.0,"167,61",29,34.827586206896555,35.0
10807,0172BB,2020-07-01,2020-07-31,1086.0,"176,50",30,36.2,35.0
10808,0172BB,2020-08-01,2020-08-31,1070.0,"174,11",30,35.666666666666664,35.0
10809,0172BB,2020-09-01,2020-09-30,985.0,"161,37",29,33.96551724137931,35.0
10810,0172BB,2020-10-01,2020-10-31,998.0,"163,61",30,33.266666666666666,35.0
10811,0172BB,2020-11-01,2020-11-30,957.0,"132,17",29,33.0,35.0
10812,0172BR,2018-01-01,2018-11-07,14236.0,"1 655,70",310,45.92258064516129,3.0
10813,0172BR,2018-11-08,2018-12-31,2601.0,"302,54",53,49.075471698113205,3.0
10814,0172BR,2019-01-01,2019-12-31,16856.0,"1 925,37",364,46.30769230769231,3.0
10815,0172KO,2018-01-01,2018-01-31,1488.0,"184,08",30,49.6,35.0
10816,0172KO,2018-02-01,2018-02-28,1376.0,"170,59",27,50.96296296296296,35.0
10817,0172KO,2018-03-01,2018-03-31,1495.0,"184,92",30,49.833333333333336,35.0
10818,0172KO,2018-04-01,2018-04-30,1440.0,"178,30",29,49.6551724137931,35.0
10819,0172KO,2018-05-01,2018-05-31,1498.0,"185,29",30,49.93333333333333,35.0
10820,0172KO,2018-06-01,2018-06-30,1458.0,"180,47",29,50.275862068965516,35.0
10821,0172KO,2018-07-01,2018-07-31,1515.0,"187,44",30,50.5,35.0
10822,0172KO,2018-08-01,2018-08-31,1524.0,"188,52",30,50.8,35.0
10823,0172KO,2018-09-01,2018-09-30,1450.0,"180,74",29,50.0,35.0
10824,0172KO,2018-10-01,2018-10-31,1489.0,"185,48",30,49.63333333333333,35.0
10825,0172KO,2018-11-01,2018-11-30,1443.0,"179,89",29,49.758620689655174,35.0
10826,0172KO,2018-12-01,2018-12-31,1504.0,"187,30",30,50.13333333333333,35.0
10827,0172KO,2019-01-01,2019-01-31,1527.0,"208,89",30,50.9,35.0
10828,0172KO,2019-02-01,2019-02-28,1352.0,"185,51",27,50.074074074074076,35.0
10829,0172KO,2019-03-01,2019-03-31,1486.0,"203,41",30,49.53333333333333,35.0
10830,0172KO,2019-04-01,2019-04-30,1444.0,"197,80",29,49.793103448275865,35.0
10831,0172KO,2019-05-01,2019-05-31,1500.0,"205,28",30,50.0,35.0
10832,0172KO,2019-06-01,2019-06-30,1482.0,"202,88",29,51.10344827586207,35.0
10833,0172KO,2019-07-01,2019-07-31,1511.0,"206,75",30,50.36666666666667,35.0
10834,0172KO,2019-08-01,2019-08-31,1512.0,"206,89",30,50.4,35.0
10835,0172KO,2019-09-01,2019-09-30,1441.0,"197,40",29,49.689655172413794,35.0
10836,0172KO,2019-10-01,2019-10-31,1502.0,"205,55",30,50.06666666666667,35.0
10837,0172KO,2019-11-01,2019-11-30,1439.0,"197,13",29,49.62068965517241,35.0
10838,0172KO,2019-12-01,2019-12-31,1494.0,"204,48",30,49.8,35.0
10839,0172KO,2020-01-01,2020-01-31,1487.0,"202,44",30,49.56666666666667,35.0
10840,0172KO,2020-02-01,2020-02-29,1389.0,"189,46",28,49.607142857142854,35.0
10841,0172KO,2020-03-01,2020-03-31,1493.0,"203,23",30,49.766666666666666,35.0
10842,0172KO,2020-04-01,2020-04-30,1445.0,"196,87",29,49.827586206896555,35.0
10843,0172KO,2020-05-01,2020-05-31,1492.0,"203,10",30,49.733333333333334,35.0
10844,0172KO,2020-06-01,2020-06-30,1457.0,"198,46",29,50.241379310344826,35.0
10845,0172KO,2020-07-01,2020-07-31,1508.0,"205,22",30,50.266666666666666,35.0
10846,0172KO,2020-08-01,2020-08-31,1511.0,"205,62",30,50.36666666666667,35.0
10847,0172KO,2020-09-01,2020-09-30,1444.0,"196,74",29,49.793103448275865,35.0
10848,0172KO,2020-10-01,2020-10-31,1496.0,"203,63",30,49.86666666666667,35.0
10849,0172KO,2020-11-01,2020-11-30,1598.0,"211,69",29,55.10344827586207,35.0
10850,0173BB,2018-01-01,2018-01-31,1818.0,"237,07",30,60.6,35.0
10851,0173BB,2018-02-01,2018-02-28,1652.0,"215,99",27,61.18518518518518,35.0
10852,0173BB,2018-03-01,2018-03-31,1815.0,"237,04",30,60.5,35.0
10853,0173BB,2018-04-01,2018-04-30,1803.0,"236,20",29,62.172413793103445,35.0
10854,0173BB,2018-05-01,2018-05-31,1902.0,"249,32",30,63.4,35.0
10855,0173BB,2018-06-01,2018-06-30,1857.0,"243,54",29,64.03448275862068,35.0
10856,0173BB,2018-07-01,2018-07-31,1936.0,"253,95",30,64.53333333333333,35.0
10857,0173BB,2018-08-01,2018-08-31,1956.0,"256,43",30,65.2,35.0
10858,0173BB,2018-09-01,2018-09-30,1822.0,"240,31",29,62.827586206896555,35.0
10859,0173BB,2018-10-01,2018-10-31,1649.0,"217,74",30,54.96666666666667,35.0
10860,0173BB,2018-11-01,2018-11-30,1604.0,"211,63",29,55.310344827586206,35.0
10861,0173BB,2018-12-01,2018-12-31,1646.0,"216,70",30,54.86666666666667,35.0
10862,0173BB,2019-01-01,2019-01-31,1652.0,"208,00",30,55.06666666666667,35.0
10863,0173BB,2019-02-01,2019-02-28,1498.0,"189,63",27,55.48148148148148,35.0
10864,0173BB,2019-03-01,2019-03-31,1659.0,"208,99",30,55.3,35.0
10865,0173BB,2019-04-01,2019-04-30,1606.0,"202,95",29,55.37931034482759,35.0
10866,0173BB,2019-05-01,2019-05-31,1666.0,"209,58",30,55.53333333333333,35.0
10867,0173BB,2019-06-01,2019-06-30,1690.0,"213,53",29,58.275862068965516,35.0
10868,0173BB,2019-07-01,2019-07-31,1721.0,"216,86",30,57.36666666666667,35.0
10869,0173BB,2019-08-01,2019-08-31,1737.0,"219,06",30,57.9,35.0
10870,0173BB,2019-09-01,2019-09-30,1628.0,"205,20",29,56.13793103448276,35.0
10871,0173BB,2019-10-01,2019-10-31,1634.0,"205,71",30,54.46666666666667,35.0
10872,0173BB,2019-11-01,2019-11-30,1615.0,"203,49",29,55.689655172413794,35.0
10873,0173BB,2019-12-01,2019-12-31,1661.0,"208,94",30,55.36666666666667,35.0
10874,0173BB,2020-01-01,2020-01-31,1661.0,"240,19",30,55.36666666666667,35.0
10875,0173BB,2020-02-01,2020-02-29,1545.0,"224,13",28,55.17857142857143,35.0
10876,0173BB,2020-03-01,2020-03-31,1665.0,"240,97",30,55.5,35.0
10877,0173BB,2020-04-01,2020-04-30,1628.0,"235,16",29,56.13793103448276,35.0
10878,0173BB,2020-05-01,2020-05-31,1677.0,"241,79",30,55.9,35.0
10879,0173BB,2020-06-01,2020-06-30,1655.0,"238,94",29,57.06896551724138,35.0
10880,0173BB,2020-07-01,2020-07-31,1733.0,"250,16",30,57.766666666666666,35.0
10881,0173BB,2020-08-01,2020-08-31,1754.0,"253,33",30,58.46666666666667,35.0
10882,0173BB,2020-09-01,2020-09-30,1654.0,"238,92",29,57.03448275862069,35.0
10883,0173BB,2020-10-01,2020-10-31,1673.0,"241,14",30,55.766666666666666,35.0
10884,0173BB,2020-11-01,2020-11-30,1587.0,"219,38",29,54.724137931034484,35.0
10885,0173BR,2018-01-01,2018-01-31,2286.0,"258,63",30,76.2,35.0
10886,0173BR,2018-02-01,2018-02-28,2141.0,"242,31",27,79.29629629629629,35.0
10887,0173BR,2018-03-01,2018-03-31,2321.0,"262,24",30,77.36666666666666,35.0
10888,0173BR,2018-04-01,2018-04-30,2220.0,"250,82",29,76.55172413793103,35.0
10889,0173BR,2018-05-01,2018-05-31,2333.0,"262,40",30,77.76666666666667,35.0
10890,0173BR,2018-06-01,2018-06-30,2301.0,"258,11",29,79.34482758620689,35.0
10891,0173BR,2018-07-01,2018-07-31,2402.0,"268,71",30,80.06666666666666,35.0
10892,0173BR,2018-08-01,2018-08-31,2451.0,"273,16",30,81.7,35.0
10893,0173BR,2018-09-01,2018-09-30,2250.0,"255,52",29,77.58620689655173,35.0
10894,0173BR,2018-10-01,2018-10-31,2282.0,"259,93",30,76.06666666666666,35.0
10895,0173BR,2018-11-01,2018-11-30,2208.0,"251,89",29,76.13793103448276,35.0
10896,0173BR,2018-12-01,2018-12-31,2306.0,"262,61",30,76.86666666666666,35.0
10897,0173BR,2019-01-01,2019-01-31,2349.0,"260,98",30,78.3,35.0
10898,0173BR,2019-02-01,2019-02-28,2063.0,"230,49",27,76.4074074074074,35.0
10899,0173BR,2019-03-01,2019-03-31,2257.0,"251,46",30,75.23333333333333,35.0
10900,0173BR,2019-04-01,2019-04-30,2192.0,"244,28",29,75.58620689655173,35.0
10901,0173BR,2019-05-01,2019-05-31,2278.0,"253,47",30,75.93333333333334,35.0
10902,0173BR,2019-06-01,2019-06-30,2365.0,"259,69",29,81.55172413793103,35.0
10903,0173BR,2019-07-01,2019-07-31,2399.0,"264,05",30,79.96666666666667,35.0
10904,0173BR,2019-08-01,2019-08-31,2418.0,"265,74",30,80.6,35.0
10905,0173BR,2019-09-01,2019-09-30,2223.0,"247,04",29,76.65517241379311,35.0
10906,0173BR,2019-10-01,2019-10-31,2276.0,"253,23",30,75.86666666666666,35.0
10907,0173BR,2019-11-01,2019-11-30,2175.0,"242,65",29,75.0,35.0
10908,0173BR,2019-12-01,2019-12-31,2280.0,"253,80",30,76.0,35.0
10909,0173BR,2020-01-01,2020-01-31,2305.0,"303,57",30,76.83333333333333,35.0
10910,0173BR,2020-02-01,2020-02-29,2111.0,"278,94",28,75.39285714285714,35.0
10911,0173BR,2020-03-01,2020-03-31,2271.0,"297,90",30,75.7,35.0
10912,0173BR,2020-04-01,2020-04-30,2206.0,"289,39",29,76.06896551724138,35.0
10913,0173BR,2020-05-01,2020-05-31,2283.0,"299,09",30,76.1,35.0
10914,0173BR,2020-06-01,2020-06-30,2263.0,"295,51",29,78.03448275862068,35.0
10915,0173BR,2020-07-01,2020-07-31,2380.0,"309,44",30,79.33333333333333,35.0
